glacier ctd utc-9,glacier ctd WT deg C,datetime,glacier,wolv wt cor fDOM QSE (of +1 data),glacier raw fDOM QSU
8/8/21 4:15,0.53,8/8/21 4:15,0.49,0.39,-0.51
8/8/21 4:30,0.53,8/8/21 4:30,0.47,0.38,-0.53
8/8/21 4:45,0.53,8/8/21 4:45,0.49,0.39,-0.51
8/8/21 5:00,0.53,8/8/21 5:00,0.48,0.39,-0.52
8/8/21 5:15,0.53,8/8/21 5:15,0.5,0.4,-0.5
8/8/21 5:30,0.55,8/8/21 5:30,0.48,0.39,-0.52
8/8/21 5:45,0.55,8/8/21 5:45,0.51,0.41,-0.49
8/8/21 6:00,0.56,8/8/21 6:00,0.5,0.4,-0.5
8/8/21 6:15,0.56,8/8/21 6:15,0.47,0.38,-0.53
8/8/21 6:30,0.57,8/8/21 6:30,0.48,0.39,-0.52
8/8/21 6:45,0.56,8/8/21 6:45,0.48,0.39,-0.52
8/8/21 7:00,0.56,8/8/21 7:00,0.46,0.37,-0.54
8/8/21 7:15,0.56,8/8/21 7:15,0.49,0.39,-0.51
8/8/21 7:30,0.58,8/8/21 7:30,0.47,0.38,-0.53
8/8/21 7:45,0.59,8/8/21 7:45,0.49,0.39,-0.51
8/8/21 8:00,0.6,8/8/21 8:00,0.47,0.38,-0.53
8/8/21 8:15,0.62,8/8/21 8:15,0.5,0.4,-0.5
8/8/21 8:30,0.61,8/8/21 8:30,0.45,0.36,-0.55
8/8/21 8:45,0.63,8/8/21 8:45,0.48,0.39,-0.52
8/8/21 9:00,0.63,8/8/21 9:00,0.53,0.43,-0.47
8/8/21 9:15,0.61,8/8/21 9:15,0.52,0.42,-0.48
8/8/21 9:30,0.63,8/8/21 9:30,0.49,0.39,-0.51
8/8/21 9:45,0.63,8/8/21 9:45,0.5,0.4,-0.5
8/8/21 10:00,0.62,8/8/21 10:00,0.5,0.4,-0.5
8/8/21 10:15,0.64,8/8/21 10:15,0.47,0.38,-0.53
8/8/21 10:30,0.63,8/8/21 10:30,0.48,0.39,-0.52
8/8/21 10:45,0.65,8/8/21 10:45,0.45,0.36,-0.55
8/8/21 11:00,0.63,8/8/21 11:00,0.5,0.4,-0.5
8/8/21 11:15,0.62,8/8/21 11:15,0.5,0.4,-0.5
8/8/21 11:30,0.61,8/8/21 11:30,0.48,0.39,-0.52
8/8/21 11:45,0.61,8/8/21 11:45,0.46,0.37,-0.54
8/8/21 12:00,0.62,8/8/21 12:00,0.46,0.37,-0.54
8/8/21 12:15,0.63,8/8/21 12:15,0.47,0.38,-0.53
8/8/21 12:30,0.62,8/8/21 12:30,0.49,0.39,-0.51
8/8/21 12:45,0.62,8/8/21 12:45,0.49,0.39,-0.51
8/8/21 13:00,0.63,8/8/21 13:00,0.5,0.4,-0.5
8/8/21 13:15,0.63,8/8/21 13:15,0.46,0.37,-0.54
8/8/21 13:30,0.63,8/8/21 13:30,0.46,0.37,-0.54
8/8/21 13:45,0.62,8/8/21 13:45,0.48,0.39,-0.52
8/8/21 14:00,0.63,8/8/21 14:00,0.46,0.37,-0.54
8/8/21 14:15,0.63,8/8/21 14:15,0.52,0.42,-0.48
8/8/21 14:30,0.6,8/8/21 14:30,0.47,0.38,-0.53
8/8/21 14:45,0.59,8/8/21 14:45,0.47,0.38,-0.53
8/8/21 15:00,0.59,8/8/21 15:00,0.48,0.39,-0.52
8/8/21 15:15,0.58,8/8/21 15:15,0.43,0.35,-0.57
8/8/21 15:30,0.57,8/8/21 15:30,0.46,0.37,-0.54
8/8/21 15:45,0.57,8/8/21 15:45,0.48,0.39,-0.52
8/8/21 16:00,0.56,8/8/21 16:00,0.45,0.36,-0.55
8/8/21 16:15,0.55,8/8/21 16:15,0.46,0.37,-0.54
8/8/21 16:30,0.54,8/8/21 16:30,0.45,0.36,-0.55
8/8/21 16:45,0.54,8/8/21 16:45,0.48,0.39,-0.52
8/8/21 17:00,0.56,8/8/21 17:00,0.47,0.38,-0.53
8/8/21 17:15,0.6,8/8/21 17:15,0.45,0.36,-0.55
8/8/21 17:30,0.64,8/8/21 17:30,0.46,0.37,-0.54
8/8/21 17:45,0.58,8/8/21 17:45,0.48,0.39,-0.52
8/8/21 18:00,0.59,8/8/21 18:00,0.45,0.36,-0.55
8/8/21 18:15,0.61,8/8/21 18:15,0.47,0.38,-0.53
8/8/21 18:30,0.59,8/8/21 18:30,0.49,0.39,-0.51
8/8/21 18:45,0.56,8/8/21 18:45,0.49,0.39,-0.51
8/8/21 19:00,0.53,8/8/21 19:00,0.5,0.4,-0.5
8/8/21 19:15,0.5,8/8/21 19:15,0.49,0.39,-0.51
8/8/21 19:30,0.45,8/8/21 19:30,0.47,0.38,-0.53
8/8/21 19:45,0.47,8/8/21 19:45,0.49,0.39,-0.51
8/8/21 20:00,0.47,8/8/21 20:00,0.46,0.37,-0.54
8/8/21 20:15,0.5,8/8/21 20:15,0.47,0.38,-0.53
8/8/21 20:30,0.46,8/8/21 20:30,0.44,0.35,-0.56
8/8/21 20:45,0.49,8/8/21 20:45,0.46,0.37,-0.54
8/8/21 21:00,0.47,8/8/21 21:00,0.48,0.39,-0.52
8/8/21 21:15,0.45,8/8/21 21:15,0.45,0.36,-0.55
8/8/21 21:30,0.44,8/8/21 21:30,0.46,0.37,-0.54
8/8/21 21:45,0.43,8/8/21 21:45,0.48,0.39,-0.52
8/8/21 22:00,0.39,8/8/21 22:00,0.46,0.37,-0.54
8/8/21 22:15,0.38,8/8/21 22:15,0.5,0.4,-0.5
8/8/21 22:30,0.4,8/8/21 22:30,0.47,0.38,-0.53
8/8/21 22:45,0.39,8/8/21 22:45,0.48,0.39,-0.52
8/8/21 23:00,0.42,8/8/21 23:00,0.49,0.39,-0.51
8/8/21 23:15,0.43,8/8/21 23:15,0.48,0.39,-0.52
8/8/21 23:30,0.42,8/8/21 23:30,0.47,0.38,-0.53
8/8/21 23:45,0.43,8/8/21 23:45,0.51,0.41,-0.49
8/9/21 0:00,0.4,8/9/21 0:00,0.47,0.38,-0.53
8/9/21 0:15,0.41,8/9/21 0:15,0.49,0.39,-0.51
8/9/21 0:30,0.43,8/9/21 0:30,0.48,0.39,-0.52
8/9/21 0:45,0.43,8/9/21 0:45,0.47,0.38,-0.53
8/9/21 1:00,0.42,8/9/21 1:00,0.44,0.35,-0.56
8/9/21 1:15,0.44,8/9/21 1:15,0.44,0.35,-0.56
8/9/21 1:30,0.44,8/9/21 1:30,0.45,0.36,-0.55
8/9/21 1:45,0.44,8/9/21 1:45,0.49,0.39,-0.51
8/9/21 2:00,0.42,8/9/21 2:00,0.49,0.39,-0.51
8/9/21 2:15,0.44,8/9/21 2:15,0.48,0.39,-0.52
8/9/21 2:30,0.43,8/9/21 2:30,0.45,0.36,-0.55
8/9/21 2:45,0.43,8/9/21 2:45,0.49,0.39,-0.51
8/9/21 3:00,0.43,8/9/21 3:00,0.5,0.4,-0.5
8/9/21 3:15,0.41,8/9/21 3:15,0.49,0.39,-0.51
8/9/21 3:30,0.42,8/9/21 3:30,0.47,0.38,-0.53
8/9/21 3:45,0.43,8/9/21 3:45,0.48,0.39,-0.52
8/9/21 4:00,0.44,8/9/21 4:00,0.48,0.39,-0.52
8/9/21 4:15,0.43,8/9/21 4:15,0.48,0.39,-0.52
8/9/21 4:30,0.42,8/9/21 4:30,0.45,0.36,-0.55
8/9/21 4:45,0.41,8/9/21 4:45,0.48,0.39,-0.52
8/9/21 5:00,0.4,8/9/21 5:00,0.51,0.41,-0.49
8/9/21 5:15,0.38,8/9/21 5:15,0.52,0.42,-0.48
8/9/21 5:30,0.37,8/9/21 5:30,0.5,0.4,-0.5
8/9/21 5:45,0.37,8/9/21 5:45,0.45,0.36,-0.55
8/9/21 6:00,0.37,8/9/21 6:00,0.49,0.39,-0.51
8/9/21 6:15,0.35,8/9/21 6:15,0.48,0.39,-0.52
8/9/21 6:30,0.34,8/9/21 6:30,0.46,0.37,-0.54
8/9/21 6:45,0.33,8/9/21 6:45,0.49,0.39,-0.51
8/9/21 7:00,0.33,8/9/21 7:00,0.48,0.39,-0.52
8/9/21 7:15,0.36,8/9/21 7:15,0.47,0.38,-0.53
8/9/21 7:30,0.4,8/9/21 7:30,0.47,0.38,-0.53
8/9/21 7:45,0.45,8/9/21 7:45,0.5,0.4,-0.5
8/9/21 8:00,0.5,8/9/21 8:00,0.45,0.36,-0.55
8/9/21 8:15,0.54,8/9/21 8:15,0.46,0.37,-0.54
8/9/21 8:30,0.65,8/9/21 8:30,0.48,0.39,-0.52
8/9/21 8:45,0.71,8/9/21 8:45,0.45,0.36,-0.55
8/9/21 9:00,0.73,8/9/21 9:00,0.49,0.39,-0.51
8/9/21 9:15,0.74,8/9/21 9:15,0.5,0.4,-0.5
8/9/21 9:30,0.84,8/9/21 9:30,0.5,0.4,-0.5
8/9/21 9:45,0.83,8/9/21 9:45,0.49,0.39,-0.51
8/9/21 10:00,0.83,8/9/21 10:00,0.46,0.37,-0.54
8/9/21 10:15,0.8,8/9/21 10:15,0.45,0.36,-0.55
8/9/21 10:30,0.81,8/9/21 10:30,0.46,0.37,-0.54
8/9/21 10:45,0.98,8/9/21 10:45,0.5,0.4,-0.5
8/9/21 11:00,1,8/9/21 11:00,0.48,0.39,-0.52
8/9/21 11:15,0.91,8/9/21 11:15,0.45,0.36,-0.55
8/9/21 11:30,0.89,8/9/21 11:30,0.45,0.36,-0.55
8/9/21 11:45,1.01,8/9/21 11:45,0.49,0.4,-0.51
8/9/21 12:00,0.93,8/9/21 12:00,0.52,0.42,-0.48
8/9/21 12:15,0.9,8/9/21 12:15,0.53,0.43,-0.47
8/9/21 12:30,0.96,8/9/21 12:30,0.5,0.4,-0.5
8/9/21 12:45,1.02,8/9/21 12:45,0.5,0.4,-0.5
8/9/21 13:00,0.96,8/9/21 13:00,0.49,0.4,-0.51
8/9/21 13:15,0.95,8/9/21 13:15,0.51,0.41,-0.49
8/9/21 13:30,0.93,8/9/21 13:30,0.5,0.4,-0.5
8/9/21 13:45,0.95,8/9/21 13:45,0.52,0.42,-0.48
8/9/21 14:00,0.93,8/9/21 14:00,0.51,0.41,-0.49
8/9/21 14:15,0.92,8/9/21 14:15,0.46,0.37,-0.54
8/9/21 14:30,0.92,8/9/21 14:30,0.52,0.42,-0.48
8/9/21 14:45,0.91,8/9/21 14:45,0.48,0.39,-0.52
8/9/21 15:00,0.91,8/9/21 15:00,0.48,0.39,-0.52
8/9/21 15:15,0.88,8/9/21 15:15,0.48,0.39,-0.52
8/9/21 15:30,0.88,8/9/21 15:30,0.47,0.38,-0.53
8/9/21 15:45,0.84,8/9/21 15:45,0.5,0.4,-0.5
8/9/21 16:00,0.8,8/9/21 16:00,0.45,0.36,-0.55
8/9/21 16:15,0.8,8/9/21 16:15,0.46,0.37,-0.54
8/9/21 16:30,0.82,8/9/21 16:30,0.5,0.4,-0.5
8/9/21 16:45,0.81,8/9/21 16:45,0.47,0.38,-0.53
8/9/21 17:00,0.81,8/9/21 17:00,0.5,0.4,-0.5
8/9/21 17:15,0.78,8/9/21 17:15,0.49,0.39,-0.51
8/9/21 17:30,0.8,8/9/21 17:30,0.47,0.38,-0.53
8/9/21 17:45,0.76,8/9/21 17:45,0.45,0.36,-0.55
8/9/21 18:00,0.75,8/9/21 18:00,0.5,0.4,-0.5
8/9/21 18:15,0.74,8/9/21 18:15,0.5,0.4,-0.5
8/9/21 18:30,0.78,8/9/21 18:30,0.54,0.43,-0.46
8/9/21 18:45,0.78,8/9/21 18:45,0.49,0.39,-0.51
8/9/21 19:00,0.75,8/9/21 19:00,0.51,0.41,-0.49
8/9/21 19:15,0.73,8/9/21 19:15,0.46,0.37,-0.54
8/9/21 19:30,0.72,8/9/21 19:30,0.49,0.39,-0.51
8/9/21 19:45,0.72,8/9/21 19:45,0.49,0.39,-0.51
8/9/21 20:00,0.71,8/9/21 20:00,0.51,0.41,-0.49
8/9/21 20:15,0.7,8/9/21 20:15,0.49,0.39,-0.51
8/9/21 20:30,0.7,8/9/21 20:30,0.49,0.39,-0.51
8/9/21 20:45,0.7,8/9/21 20:45,0.5,0.4,-0.5
8/9/21 21:00,0.69,8/9/21 21:00,0.53,0.43,-0.47
8/9/21 21:15,0.67,8/9/21 21:15,0.52,0.42,-0.48
8/9/21 21:30,0.66,8/9/21 21:30,0.52,0.42,-0.48
8/9/21 21:45,0.66,8/9/21 21:45,0.52,0.42,-0.48
8/9/21 22:00,0.66,8/9/21 22:00,0.52,0.42,-0.48
8/9/21 22:15,0.64,8/9/21 22:15,0.49,0.39,-0.51
8/9/21 22:30,0.67,8/9/21 22:30,0.5,0.4,-0.5
8/9/21 22:45,0.64,8/9/21 22:45,0.52,0.42,-0.48
8/9/21 23:00,0.65,8/9/21 23:00,0.53,0.43,-0.47
8/9/21 23:15,0.65,8/9/21 23:15,0.55,0.44,-0.45
8/9/21 23:30,0.63,8/9/21 23:30,0.5,0.4,-0.5
8/9/21 23:45,0.6,8/9/21 23:45,0.5,0.4,-0.5
8/10/21 0:00,0.6,8/10/21 0:00,0.49,0.39,-0.51
8/10/21 0:15,0.63,8/10/21 0:15,0.54,0.43,-0.46
8/10/21 0:30,0.62,8/10/21 0:30,0.51,0.41,-0.49
8/10/21 0:45,0.62,8/10/21 0:45,0.52,0.42,-0.48
8/10/21 1:00,0.59,8/10/21 1:00,0.52,0.42,-0.48
8/10/21 1:15,0.62,8/10/21 1:15,0.49,0.39,-0.51
8/10/21 1:30,0.62,8/10/21 1:30,0.52,0.42,-0.48
8/10/21 1:45,0.64,8/10/21 1:45,0.49,0.39,-0.51
8/10/21 2:00,0.62,8/10/21 2:00,0.52,0.42,-0.48
8/10/21 2:15,0.61,8/10/21 2:15,0.5,0.4,-0.5
8/10/21 2:30,0.62,8/10/21 2:30,0.52,0.42,-0.48
8/10/21 2:45,0.61,8/10/21 2:45,0.5,0.4,-0.5
8/10/21 3:00,0.59,8/10/21 3:00,0.5,0.4,-0.5
8/10/21 3:15,0.6,8/10/21 3:15,0.51,0.41,-0.49
8/10/21 3:30,0.59,8/10/21 3:30,0.49,0.39,-0.51
8/10/21 3:45,0.6,8/10/21 3:45,0.51,0.41,-0.49
8/10/21 4:00,0.59,8/10/21 4:00,0.5,0.4,-0.5
8/10/21 4:15,0.55,8/10/21 4:15,0.53,0.43,-0.47
8/10/21 4:30,0.58,8/10/21 4:30,0.55,0.44,-0.45
8/10/21 4:45,0.57,8/10/21 4:45,0.49,0.39,-0.51
8/10/21 5:00,0.52,8/10/21 5:00,0.48,0.39,-0.52
8/10/21 5:15,0.52,8/10/21 5:15,0.48,0.39,-0.52
8/10/21 5:30,0.51,8/10/21 5:30,0.51,0.41,-0.49
8/10/21 5:45,0.49,8/10/21 5:45,0.49,0.39,-0.51
8/10/21 6:00,0.51,8/10/21 6:00,0.5,0.4,-0.5
8/10/21 6:15,0.53,8/10/21 6:15,0.49,0.39,-0.51
8/10/21 6:30,0.51,8/10/21 6:30,0.51,0.41,-0.49
8/10/21 6:45,0.49,8/10/21 6:45,0.5,0.4,-0.5
8/10/21 7:00,0.5,8/10/21 7:00,0.5,0.4,-0.5
8/10/21 7:15,0.54,8/10/21 7:15,0.48,0.39,-0.52
8/10/21 7:30,0.54,8/10/21 7:30,0.53,0.43,-0.47
8/10/21 7:45,0.57,8/10/21 7:45,0.49,0.39,-0.51
8/10/21 8:00,0.58,8/10/21 8:00,0.51,0.41,-0.49
8/10/21 8:15,0.63,8/10/21 8:15,0.5,0.4,-0.5
8/10/21 8:30,0.58,8/10/21 8:30,0.47,0.38,-0.53
8/10/21 8:45,0.57,8/10/21 8:45,0.47,0.38,-0.53
8/10/21 9:00,0.6,8/10/21 9:00,0.5,0.4,-0.5
8/10/21 9:15,0.67,8/10/21 9:15,0.52,0.42,-0.48
8/10/21 9:30,0.7,8/10/21 9:30,0.47,0.38,-0.53
8/10/21 9:45,0.7,8/10/21 9:45,0.47,0.38,-0.53
8/10/21 10:00,0.65,8/10/21 10:00,0.47,0.38,-0.53
8/10/21 10:15,0.69,8/10/21 10:15,0.47,0.38,-0.53
8/10/21 10:30,0.7,8/10/21 10:30,0.47,0.38,-0.53
8/10/21 10:45,0.72,8/10/21 10:45,0.49,0.39,-0.51
8/10/21 11:00,0.74,8/10/21 11:00,0.5,0.4,-0.5
8/10/21 11:15,0.77,8/10/21 11:15,0.5,0.4,-0.5
8/10/21 11:30,0.77,8/10/21 11:30,0.47,0.38,-0.53
8/10/21 11:45,0.79,8/10/21 11:45,0.48,0.39,-0.52
8/10/21 12:00,0.79,8/10/21 12:00,0.49,0.39,-0.51
8/10/21 12:15,0.79,8/10/21 12:15,0.5,0.4,-0.5
8/10/21 12:30,0.83,8/10/21 12:30,0.45,0.36,-0.55
8/10/21 12:45,0.87,8/10/21 12:45,0.5,0.4,-0.5
8/10/21 13:00,0.88,8/10/21 13:00,0.47,0.38,-0.53
8/10/21 13:15,0.87,8/10/21 13:15,0.5,0.4,-0.5
8/10/21 13:30,1,8/10/21 13:30,0.49,0.4,-0.51
8/10/21 13:45,0.94,8/10/21 13:45,0.48,0.39,-0.52
8/10/21 14:00,0.9,8/10/21 14:00,0.5,0.4,-0.5
8/10/21 14:15,0.96,8/10/21 14:15,0.47,0.38,-0.53
8/10/21 14:30,0.97,8/10/21 14:30,0.5,0.4,-0.5
8/10/21 14:45,0.95,8/10/21 14:45,0.45,0.36,-0.55
8/10/21 15:00,0.87,8/10/21 15:00,0.47,0.38,-0.53
8/10/21 15:15,0.91,8/10/21 15:15,0.48,0.39,-0.52
8/10/21 15:30,0.85,8/10/21 15:30,0.5,0.4,-0.5
8/10/21 15:45,0.83,8/10/21 15:45,0.5,0.4,-0.5
8/10/21 16:00,0.88,8/10/21 16:00,0.49,0.39,-0.51
8/10/21 16:15,0.83,8/10/21 16:15,0.5,0.4,-0.5
8/10/21 16:30,0.85,8/10/21 16:30,0.49,0.39,-0.51
8/10/21 16:45,0.91,8/10/21 16:45,0.51,0.41,-0.49
8/10/21 17:00,0.93,8/10/21 17:00,0.49,0.39,-0.51
8/10/21 17:15,0.93,8/10/21 17:15,0.48,0.39,-0.52
8/10/21 17:30,0.93,8/10/21 17:30,0.47,0.38,-0.53
8/10/21 17:45,0.84,8/10/21 17:45,0.51,0.41,-0.49
8/10/21 18:00,0.83,8/10/21 18:00,0.48,0.39,-0.52
8/10/21 18:15,0.79,8/10/21 18:15,0.5,0.4,-0.5
8/10/21 18:30,0.79,8/10/21 18:30,0.48,0.39,-0.52
8/10/21 18:45,0.79,8/10/21 18:45,0.51,0.41,-0.49
8/10/21 19:00,0.78,8/10/21 19:00,0.5,0.4,-0.5
8/10/21 19:15,0.75,8/10/21 19:15,0.48,0.39,-0.52
8/10/21 19:30,0.69,8/10/21 19:30,0.47,0.38,-0.53
8/10/21 19:45,0.7,8/10/21 19:45,0.5,0.4,-0.5
8/10/21 20:00,0.68,8/10/21 20:00,0.46,0.37,-0.54
8/10/21 20:15,0.68,8/10/21 20:15,0.48,0.39,-0.52
8/10/21 20:30,0.62,8/10/21 20:30,0.48,0.39,-0.52
8/10/21 20:45,0.59,8/10/21 20:45,0.5,0.4,-0.5
8/10/21 21:00,0.58,8/10/21 21:00,0.47,0.38,-0.53
8/10/21 21:15,0.59,8/10/21 21:15,0.47,0.38,-0.53
8/10/21 21:30,0.57,8/10/21 21:30,0.49,0.39,-0.51
8/10/21 21:45,0.55,8/10/21 21:45,0.48,0.39,-0.52
8/10/21 22:00,0.53,8/10/21 22:00,0.47,0.38,-0.53
8/10/21 22:15,0.51,8/10/21 22:15,0.51,0.41,-0.49
8/10/21 22:30,0.5,8/10/21 22:30,0.48,0.39,-0.52
8/10/21 22:45,0.46,8/10/21 22:45,0.47,0.38,-0.53
8/10/21 23:00,0.43,8/10/21 23:00,0.48,0.39,-0.52
8/10/21 23:15,0.43,8/10/21 23:15,0.5,0.4,-0.5
8/10/21 23:30,0.43,8/10/21 23:30,0.49,0.39,-0.51
8/10/21 23:45,0.4,8/10/21 23:45,0.48,0.39,-0.52
8/11/21 0:00,0.4,8/11/21 0:00,0.5,0.4,-0.5
8/11/21 0:15,0.41,8/11/21 0:15,0.52,0.42,-0.48
8/11/21 0:30,0.41,8/11/21 0:30,0.5,0.4,-0.5
8/11/21 0:45,0.42,8/11/21 0:45,0.51,0.41,-0.49
8/11/21 1:00,0.43,8/11/21 1:00,0.47,0.38,-0.53
8/11/21 1:15,0.45,8/11/21 1:15,0.52,0.42,-0.48
8/11/21 1:30,0.45,8/11/21 1:30,0.49,0.39,-0.51
8/11/21 1:45,0.47,8/11/21 1:45,0.52,0.42,-0.48
8/11/21 2:00,0.46,8/11/21 2:00,0.5,0.4,-0.5
8/11/21 2:15,0.48,8/11/21 2:15,0.5,0.4,-0.5
8/11/21 2:30,0.53,8/11/21 2:30,0.5,0.4,-0.5
8/11/21 2:45,0.54,8/11/21 2:45,0.49,0.39,-0.51
8/11/21 3:00,0.56,8/11/21 3:00,0.49,0.39,-0.51
8/11/21 3:15,0.57,8/11/21 3:15,0.51,0.41,-0.49
8/11/21 3:30,0.57,8/11/21 3:30,0.51,0.41,-0.49
8/11/21 3:45,0.58,8/11/21 3:45,0.51,0.41,-0.49
8/11/21 4:00,0.6,8/11/21 4:00,0.51,0.41,-0.49
8/11/21 4:15,0.57,8/11/21 4:15,0.49,0.39,-0.51
8/11/21 4:30,0.57,8/11/21 4:30,0.49,0.39,-0.51
8/11/21 4:45,0.6,8/11/21 4:45,0.52,0.42,-0.48
8/11/21 5:00,0.59,8/11/21 5:00,0.49,0.39,-0.51
8/11/21 5:15,0.61,8/11/21 5:15,0.51,0.41,-0.49
8/11/21 5:30,0.64,8/11/21 5:30,0.52,0.42,-0.48
8/11/21 5:45,0.6,8/11/21 5:45,0.53,0.43,-0.47
8/11/21 6:00,0.61,8/11/21 6:00,0.49,0.39,-0.51
8/11/21 6:15,0.63,8/11/21 6:15,0.52,0.42,-0.48
8/11/21 6:30,0.64,8/11/21 6:30,0.52,0.42,-0.48
8/11/21 6:45,0.64,8/11/21 6:45,0.53,0.43,-0.47
8/11/21 7:00,0.66,8/11/21 7:00,0.54,0.43,-0.46
8/11/21 7:15,0.65,8/11/21 7:15,0.51,0.41,-0.49
8/11/21 7:30,0.65,8/11/21 7:30,0.53,0.43,-0.47
8/11/21 7:45,0.65,8/11/21 7:45,0.51,0.41,-0.49
8/11/21 8:00,0.68,8/11/21 8:00,0.54,0.43,-0.46
8/11/21 8:15,0.69,8/11/21 8:15,0.52,0.42,-0.48
8/11/21 8:30,0.68,8/11/21 8:30,0.51,0.41,-0.49
8/11/21 8:45,0.7,8/11/21 8:45,0.52,0.42,-0.48
8/11/21 9:00,0.72,8/11/21 9:00,0.54,0.43,-0.46
8/11/21 9:15,0.74,8/11/21 9:15,0.52,0.42,-0.48
8/11/21 9:30,0.76,8/11/21 9:30,0.52,0.42,-0.48
8/11/21 9:45,0.75,8/11/21 9:45,0.53,0.43,-0.47
8/11/21 10:00,0.75,8/11/21 10:00,0.54,0.43,-0.46
8/11/21 10:15,0.75,8/11/21 10:15,0.5,0.4,-0.5
8/11/21 10:30,0.77,8/11/21 10:30,0.54,0.43,-0.46
8/11/21 10:45,0.8,8/11/21 10:45,0.56,0.45,-0.44
8/11/21 11:00,0.82,8/11/21 11:00,0.54,0.43,-0.46
8/11/21 11:15,0.84,8/11/21 11:15,0.53,0.43,-0.47
8/11/21 11:30,0.84,8/11/21 11:30,0.52,0.42,-0.48
8/11/21 11:45,0.83,8/11/21 11:45,0.52,0.42,-0.48
8/11/21 12:00,0.84,8/11/21 12:00,0.5,0.4,-0.5
8/11/21 12:15,0.86,8/11/21 12:15,0.53,0.43,-0.47
8/11/21 12:30,0.89,8/11/21 12:30,0.51,0.41,-0.49
8/11/21 12:45,0.94,8/11/21 12:45,0.5,0.4,-0.5
8/11/21 13:00,0.89,8/11/21 13:00,0.53,0.43,-0.47
8/11/21 13:15,0.94,8/11/21 13:15,0.53,0.43,-0.47
8/11/21 13:30,0.9,8/11/21 13:30,0.54,0.44,-0.46
8/11/21 13:45,0.91,8/11/21 13:45,0.51,0.41,-0.49
8/11/21 14:00,0.9,8/11/21 14:00,0.56,0.45,-0.44
8/11/21 14:15,0.92,8/11/21 14:15,0.51,0.41,-0.49
8/11/21 14:30,0.91,8/11/21 14:30,0.55,0.44,-0.45
8/11/21 14:45,0.87,8/11/21 14:45,0.5,0.4,-0.5
8/11/21 15:00,0.89,8/11/21 15:00,0.51,0.41,-0.49
8/11/21 15:15,0.83,8/11/21 15:15,0.52,0.42,-0.48
8/11/21 15:30,0.82,8/11/21 15:30,0.48,0.39,-0.52
8/11/21 15:45,0.81,8/11/21 15:45,0.55,0.44,-0.45
8/11/21 16:00,0.88,8/11/21 16:00,0.56,0.45,-0.44
8/11/21 16:15,0.89,8/11/21 16:15,0.54,0.44,-0.46
8/11/21 16:30,0.89,8/11/21 16:30,0.54,0.44,-0.46
8/11/21 16:45,0.88,8/11/21 16:45,0.53,0.43,-0.47
8/11/21 17:00,0.87,8/11/21 17:00,0.51,0.41,-0.49
8/11/21 17:15,0.82,8/11/21 17:15,0.5,0.4,-0.5
8/11/21 17:30,0.84,8/11/21 17:30,0.49,0.39,-0.51
8/11/21 17:45,0.88,8/11/21 17:45,0.52,0.42,-0.48
8/11/21 18:00,0.86,8/11/21 18:00,0.5,0.4,-0.5
8/11/21 18:15,0.89,8/11/21 18:15,0.52,0.42,-0.48
8/11/21 18:30,0.87,8/11/21 18:30,0.54,0.44,-0.46
8/11/21 18:45,0.85,8/11/21 18:45,0.51,0.41,-0.49
8/11/21 19:00,0.83,8/11/21 19:00,0.51,0.41,-0.49
8/11/21 19:15,0.8,8/11/21 19:15,0.52,0.42,-0.48
8/11/21 19:30,0.83,8/11/21 19:30,0.5,0.4,-0.5
8/11/21 19:45,0.8,8/11/21 19:45,0.49,0.39,-0.51
8/11/21 20:00,0.76,8/11/21 20:00,0.51,0.41,-0.49
8/11/21 20:15,0.76,8/11/21 20:15,0.54,0.43,-0.46
8/11/21 20:30,0.74,8/11/21 20:30,0.53,0.43,-0.47
8/11/21 20:45,0.7,8/11/21 20:45,0.54,0.43,-0.46
8/11/21 21:00,0.7,8/11/21 21:00,0.51,0.41,-0.49
8/11/21 21:15,0.68,8/11/21 21:15,0.53,0.43,-0.47
8/11/21 21:30,0.66,8/11/21 21:30,0.49,0.39,-0.51
8/11/21 21:45,0.63,8/11/21 21:45,0.52,0.42,-0.48
8/11/21 22:00,0.69,8/11/21 22:00,0.52,0.42,-0.48
8/11/21 22:15,0.64,8/11/21 22:15,0.53,0.43,-0.47
8/11/21 22:30,0.61,8/11/21 22:30,0.49,0.39,-0.51
8/11/21 22:45,0.59,8/11/21 22:45,0.52,0.42,-0.48
8/11/21 23:00,0.62,8/11/21 23:00,0.49,0.39,-0.51
8/11/21 23:15,0.6,8/11/21 23:15,0.5,0.4,-0.5
8/11/21 23:30,0.6,8/11/21 23:30,0.52,0.42,-0.48
8/11/21 23:45,0.58,8/11/21 23:45,0.54,0.43,-0.46
8/12/21 0:00,0.56,8/12/21 0:00,0.53,0.43,-0.47
8/12/21 0:15,0.56,8/12/21 0:15,0.49,0.39,-0.51
8/12/21 0:30,0.57,8/12/21 0:30,0.53,0.43,-0.47
8/12/21 0:45,0.57,8/12/21 0:45,0.54,0.43,-0.46
8/12/21 1:00,0.57,8/12/21 1:00,0.5,0.4,-0.5
8/12/21 1:15,0.55,8/12/21 1:15,0.53,0.43,-0.47
8/12/21 1:30,0.54,8/12/21 1:30,0.48,0.39,-0.52
8/12/21 1:45,0.53,8/12/21 1:45,0.54,0.43,-0.46
8/12/21 2:00,0.53,8/12/21 2:00,0.51,0.41,-0.49
