datetime,shrub,forest,tundra,nellie,glacier,gage
2021-08-09T09:00:00Z,6.636919917,17.72116729,1.418624891,NA,0.44,NA
2021-08-09T09:15:00Z,6.644174267,17.51827352,1.44457111,NA,0.44,NA
2021-08-09T09:30:00Z,6.600176005,17.57614158,1.418390345,NA,0.45,NA
2021-08-09T09:45:00Z,6.513224866,17.39968064,1.409480058,NA,0.49,NA
2021-08-09T10:00:00Z,6.503307717,17.37945875,1.409063234,NA,0.49,NA
2021-08-09T10:15:00Z,6.527775382,17.23764,1.373913043,NA,0.48,NA
2021-08-09T10:30:00Z,6.518028038,17.06043575,1.426012556,NA,0.45,NA
2021-08-09T10:45:00Z,6.525580794,16.84862254,1.390941494,NA,0.49,NA
2021-08-09T11:00:00Z,6.438212125,16.72272696,1.390820584,NA,0.5,NA
2021-08-09T11:15:00Z,6.454782054,16.5531347,1.39942806,NA,0.49,NA
2021-08-09T11:30:00Z,6.385233824,16.43491445,1.416849206,NA,0.47,NA
2021-08-09T11:45:00Z,6.281287966,16.36873831,1.382031848,NA,0.48,NA
2021-08-09T12:00:00Z,6.331894658,16.23362568,1.373351761,NA,0.48,NA
2021-08-09T12:15:00Z,6.252745265,15.99446079,1.390784315,NA,0.48,NA
2021-08-09T12:30:00Z,6.225406201,15.98892542,1.381923742,NA,0.45,NA
2021-08-09T12:45:00Z,6.223423485,15.86189599,1.37264782,NA,0.48,NA
2021-08-09T13:00:00Z,6.177566314,15.63958917,1.389262736,NA,0.51,NA
2021-08-09T13:15:00Z,6.114656255,15.65025018,1.371135005,NA,0.52,NA
2021-08-09T13:30:00Z,6.1379755,15.51459028,1.387744482,NA,0.5,NA
2021-08-09T13:45:00Z,6.05867895,15.61245197,1.395885173,NA,0.45,NA
2021-08-09T14:00:00Z,6.082630996,15.36562416,1.370338248,NA,0.49,NA
2021-08-09T14:15:00Z,6.029632811,15.40492958,1.388021376,NA,0.48,NA
2021-08-09T14:30:00Z,5.994915487,15.26658267,1.388418851,NA,0.46,NA
2021-08-09T14:45:00Z,5.963172683,15.22487766,1.38916624,NA,0.49,NA
2021-08-09T15:00:00Z,5.999243648,15.24516575,1.424303481,NA,0.48,NA
2021-08-09T15:15:00Z,5.957139541,15.15426262,1.398419178,NA,0.47,NA
2021-08-09T15:30:00Z,5.897878999,15.20242548,1.390470066,NA,0.47,NA
2021-08-09T15:45:00Z,5.907339891,14.90512564,1.399720056,NA,0.5,NA
2021-08-09T16:00:00Z,5.822053284,14.74566749,1.391461643,NA,0.45,NA
2021-08-09T16:15:00Z,5.805602622,14.65502334,1.426694853,NA,0.46,NA
2021-08-09T16:30:00Z,5.762746852,14.47621024,1.366120219,NA,0.48,NA
2021-08-09T16:45:00Z,5.651564288,14.28867977,1.410277616,NA,0.45,NA
2021-08-09T17:00:00Z,5.738671072,14.01396206,1.419600944,NA,0.49,NA
2021-08-09T17:15:00Z,5.782634885,13.76440461,1.393788928,NA,0.5,NA
2021-08-09T17:30:00Z,5.603422305,13.57583519,1.41167859,NA,0.5,NA
2021-08-09T17:45:00Z,5.587842783,13.28233838,1.420949857,NA,0.49,NA
2021-08-09T18:00:00Z,5.62431634,13.15402323,1.395649064,NA,0.46,NA
2021-08-09T18:15:00Z,5.557374507,13.06097719,1.4047027,NA,0.45,NA
2021-08-09T18:30:00Z,5.480538058,12.93394511,1.422549593,NA,0.46,NA
2021-08-09T18:45:00Z,5.516480485,12.8943426,1.441539039,NA,0.5,NA
2021-08-09T19:00:00Z,5.450766298,12.9508992,1.416715494,NA,0.48,NA
2021-08-09T19:15:00Z,5.409976099,12.86184781,1.417161653,NA,0.45,NA
2021-08-09T19:30:00Z,5.38469504,12.93779971,1.435071754,NA,0.45,NA
2021-08-09T19:45:00Z,5.360749987,13.00718476,1.426633408,NA,0.49,NA
2021-08-09T20:00:00Z,5.319424535,12.94383193,1.400805463,NA,0.52,NA
2021-08-09T20:15:00Z,5.233793377,12.9269182,1.418626034,NA,0.53,NA
2021-08-09T20:30:00Z,5.329670804,12.61898145,1.436743848,NA,0.5,NA
2021-08-09T20:45:00Z,5.193839985,12.59894516,1.394003156,NA,0.5,NA
2021-08-09T21:00:00Z,5.186946185,12.57571939,1.411723443,NA,0.49,NA
2021-08-09T21:15:00Z,5.153703143,12.41426075,1.420305103,NA,0.51,NA
2021-08-09T21:30:00Z,5.179868558,12.47619958,1.481208807,NA,0.5,NA
2021-08-09T21:45:00Z,5.171891892,12.49728225,1.463551435,NA,0.52,NA
2021-08-09T22:00:00Z,5.138008287,12.5626392,1.489464231,NA,0.51,NA
2021-08-09T22:15:00Z,5.07829397,12.3320337,1.454099509,NA,0.46,NA
2021-08-09T22:30:00Z,5.139341922,12.40727197,1.488368835,NA,0.52,NA
2021-08-09T22:45:00Z,5.070827168,12.58442634,1.452725172,NA,0.48,NA
2021-08-09T23:00:00Z,5.105484502,12.50577357,1.460581784,NA,0.48,NA
2021-08-09T23:15:00Z,4.975468776,12.63471801,1.477518119,NA,0.48,NA
2021-08-09T23:30:00Z,5.001514299,12.63317582,1.48519609,NA,0.47,NA
2021-08-09T23:45:00Z,5.053914187,12.74951819,1.484236535,NA,0.5,NA
2021-08-10T00:00:00Z,5.019428651,12.77523436,1.47469459,NA,0.45,NA
2021-08-10T00:15:00Z,4.97688992,12.56885852,1.456759539,NA,0.46,NA
2021-08-10T00:30:00Z,4.916982635,12.67711314,1.456264116,NA,0.5,NA
2021-08-10T00:45:00Z,4.856301939,12.49128312,1.455489899,NA,0.47,NA
2021-08-10T01:00:00Z,4.959922442,12.49236675,1.463401887,NA,0.5,NA
2021-08-10T01:15:00Z,4.977277646,12.28299747,1.497592533,NA,0.49,NA
2021-08-10T01:30:00Z,4.855965653,12.34244843,1.479212711,NA,0.47,NA
2021-08-10T01:45:00Z,4.959536071,12.13960546,1.469705798,NA,0.45,NA
2021-08-10T02:00:00Z,4.907306434,12.03243526,1.494989179,NA,0.5,NA
2021-08-10T02:15:00Z,4.933228322,12.01332101,1.511728931,NA,0.5,NA
2021-08-10T02:30:00Z,4.976760691,11.84427265,1.502427332,NA,0.54,NA
2021-08-10T02:45:00Z,4.916046391,11.65840355,1.518912632,NA,0.49,NA
2021-08-10T03:00:00Z,4.837690717,11.68179522,1.526730801,NA,0.51,NA
2021-08-10T03:15:00Z,5.442824385,11.69687416,1.491269139,NA,0.46,NA
2021-08-10T03:30:00Z,4.975038286,11.65970045,1.525103551,NA,0.49,NA
2021-08-10T03:45:00Z,4.913919889,11.49995647,1.524693978,NA,0.49,NA
2021-08-10T04:00:00Z,4.895897307,11.35809776,1.567099567,NA,0.51,NA
2021-08-10T04:15:00Z,4.929687095,11.49395284,1.566191041,NA,0.49,NA
2021-08-10T04:30:00Z,5.049675316,11.46485734,1.565405405,NA,0.49,NA
2021-08-10T04:45:00Z,5.117565698,10.3361644,1.564931696,NA,0.5,NA
2021-08-10T05:00:00Z,6.740815639,9.167462453,1.607744835,NA,0.53,NA
2021-08-10T05:15:00Z,8.362489741,8.615384615,1.633168,NA,0.52,NA
2021-08-10T05:30:00Z,9.938646421,10.1260126,1.675186516,NA,0.52,NA
2021-08-10T05:45:00Z,11.50645368,13.99200457,1.66519991,NA,0.52,NA
2021-08-10T06:00:00Z,13.06975421,17.22362146,1.672485883,NA,0.52,NA
2021-08-10T06:15:00Z,14.53338156,18.75622106,1.680179908,NA,0.49,NA
2021-08-10T06:30:00Z,15.99717747,19.48838658,1.70519136,NA,0.5,NA
2021-08-10T06:45:00Z,16.99273337,20.97139792,1.773156477,NA,0.52,NA
2021-08-10T07:00:00Z,17.80986763,21.97250841,1.780767709,NA,0.53,NA
2021-08-10T07:15:00Z,18.17260104,22.37850556,1.762910092,NA,0.55,NA
2021-08-10T07:30:00Z,17.82339804,22.69109658,1.805100699,NA,0.5,NA
2021-08-10T07:45:00Z,18.25707612,23.03067007,1.796010965,NA,0.5,NA
2021-08-10T08:00:00Z,18.03070371,23.17350709,1.812870522,NA,0.49,NA
2021-08-10T08:15:00Z,17.59085173,23.36933943,1.847158383,NA,0.54,NA
2021-08-10T08:30:00Z,17.64115067,23.81715077,1.855717931,NA,0.51,NA
2021-08-10T08:45:00Z,17.27083101,23.91880423,1.829896907,NA,0.52,NA
2021-08-10T09:00:00Z,16.8320401,23.85262301,1.847174253,NA,0.52,NA
2021-08-10T09:15:00Z,16.35939163,23.90666008,1.830179925,NA,0.49,NA
2021-08-10T09:30:00Z,15.96347283,23.85448246,1.855845484,NA,0.52,NA
2021-08-10T09:45:00Z,15.6016683,23.88706045,1.855813594,NA,0.49,NA
2021-08-10T10:00:00Z,15.14553443,23.91942566,1.812777071,NA,0.52,NA
2021-08-10T10:15:00Z,14.68052064,24.28189163,1.821305842,NA,0.5,NA
2021-08-10T10:30:00Z,14.24956033,24.57462008,1.795455522,NA,0.52,NA
2021-08-10T10:45:00Z,13.73282325,25.02489501,1.770109214,NA,0.5,NA
2021-08-10T11:00:00Z,13.31046312,25.25912905,1.735961912,NA,0.5,NA
2021-08-10T11:15:00Z,12.80237354,25.69320563,1.73627526,NA,0.51,NA
2021-08-10T11:30:00Z,12.36303777,25.78823855,1.753782669,NA,0.49,NA
2021-08-10T11:45:00Z,11.97538061,25.82220606,1.72831863,NA,0.51,NA
2021-08-10T12:00:00Z,11.63916863,25.93230759,1.720119376,NA,0.5,NA
2021-08-10T12:15:00Z,11.38876035,26.1282866,1.729225634,NA,0.53,NA
2021-08-10T12:30:00Z,11.1466196,25.99437351,1.695279893,NA,0.55,NA
2021-08-10T12:45:00Z,11.15289401,25.73532593,1.747123271,NA,0.49,NA
2021-08-10T13:00:00Z,11.33882004,25.65655168,1.755926251,NA,0.48,NA
2021-08-10T13:15:00Z,11.52416993,24.71696483,1.721659335,NA,0.48,NA
2021-08-10T13:30:00Z,11.34000325,24.83393655,1.730193162,NA,0.51,NA
2021-08-10T13:45:00Z,11.13021756,25.87725357,1.747409014,NA,0.49,NA
2021-08-10T14:00:00Z,11.08383863,26.6324804,1.713139522,NA,0.5,NA
2021-08-10T14:15:00Z,11.32107738,27.15397035,1.730595376,NA,0.49,NA
2021-08-10T14:30:00Z,11.7813021,27.80393004,1.757196754,NA,0.51,NA
2021-08-10T14:45:00Z,11.69440669,28.20162781,1.766297324,NA,0.5,NA
2021-08-10T15:00:00Z,12.0118323,28.44945296,1.759166638,NA,0.5,NA
2021-08-10T15:15:00Z,11.97021127,28.61834997,1.751041568,NA,0.48,NA
2021-08-10T15:30:00Z,12.00523305,28.76584413,1.725685097,NA,0.53,NA
2021-08-10T15:45:00Z,11.96442316,28.75874655,1.73489733,NA,0.49,NA
2021-08-10T16:00:00Z,11.82257582,28.84831704,1.727041147,NA,0.51,NA
2021-08-10T16:15:00Z,11.72353007,28.58676455,1.710642268,NA,0.5,NA
2021-08-10T16:30:00Z,11.69290294,28.48975703,1.694329184,NA,0.47,NA
2021-08-10T16:45:00Z,11.49179219,28.51496819,1.669030406,NA,0.47,NA
2021-08-10T17:00:00Z,11.39215569,28.32364929,1.721557534,NA,0.5,NA
2021-08-10T17:15:00Z,11.25029989,28.06844014,1.63599536,NA,0.52,NA
2021-08-10T17:30:00Z,11.05929152,27.85520158,1.645335042,NA,0.47,NA
2021-08-10T17:45:00Z,10.97034832,27.60514902,1.628692714,NA,0.47,NA
2021-08-10T18:00:00Z,10.81762733,27.33576357,1.628904389,NA,0.47,NA
2021-08-10T18:15:00Z,10.65838253,27.10140384,1.629483246,NA,0.47,NA
2021-08-10T18:30:00Z,10.48978084,26.70524866,1.577957152,NA,0.47,NA
2021-08-10T18:45:00Z,10.38118829,26.48700506,1.613532856,NA,0.49,NA
2021-08-10T19:00:00Z,10.16085144,26.1995776,1.562188105,NA,0.5,NA
2021-08-10T19:15:00Z,10.05748365,25.95474512,1.597735384,NA,0.5,NA
2021-08-10T19:30:00Z,9.977683764,25.62041244,1.529078556,NA,0.47,NA
2021-08-10T19:45:00Z,9.816849817,25.22624929,1.512951386,NA,0.48,NA
2021-08-10T20:00:00Z,9.786338788,24.89764496,1.557049782,NA,0.49,NA
2021-08-10T20:15:00Z,9.686211596,24.78398277,1.565966332,NA,0.5,NA
2021-08-10T20:30:00Z,9.580280158,24.34130399,1.541395616,NA,0.45,NA
2021-08-10T20:45:00Z,9.524467433,23.91018332,1.464907615,NA,0.5,NA
2021-08-10T21:00:00Z,9.398106558,23.43105053,1.48657275,NA,0.47,NA
2021-08-10T21:15:00Z,9.279499564,22.95404795,1.47298648,NA,0.5,NA
2021-08-10T21:30:00Z,9.074943984,22.73946815,1.450230719,NA,0.49,NA
2021-08-10T21:45:00Z,8.980065467,22.41221589,1.495083813,NA,0.48,NA
2021-08-10T22:00:00Z,8.900146601,22.25525813,1.476235249,NA,0.5,NA
2021-08-10T22:15:00Z,8.781682678,21.98565961,1.493481393,NA,0.47,NA
2021-08-10T22:30:00Z,8.577164061,21.81280424,1.500724034,NA,0.5,NA
2021-08-10T22:45:00Z,8.533328694,21.63609775,1.51670568,NA,0.45,NA
2021-08-10T23:00:00Z,8.396122992,21.44935202,1.48041732,NA,0.47,NA
2021-08-10T23:15:00Z,8.283086668,21.14856936,1.514329231,NA,0.48,NA
2021-08-10T23:30:00Z,8.186595212,21.08348637,1.452445533,NA,0.5,NA
2021-08-10T23:45:00Z,8.137652527,20.89111885,1.477763593,NA,0.5,NA
2021-08-11T00:00:00Z,8.008217127,20.64852447,1.494402545,NA,0.49,NA
2021-08-11T00:15:00Z,7.932223461,20.37460997,1.467441149,NA,0.5,NA
2021-08-11T00:30:00Z,7.8125,20.00247599,1.48419766,NA,0.49,NA
2021-08-11T00:45:00Z,7.83135154,19.8364949,1.413575561,NA,0.51,NA
2021-08-11T01:00:00Z,7.706725949,19.66998336,1.473935757,NA,0.49,NA
2021-08-11T01:15:00Z,7.624464586,19.43854056,1.473987179,NA,0.48,NA
2021-08-11T01:30:00Z,7.539267016,19.46786651,1.457738672,NA,0.47,NA
2021-08-11T01:45:00Z,7.46034239,19.22157068,1.40492334,NA,0.51,NA
2021-08-11T02:00:00Z,7.416002862,19.11595358,1.439614707,NA,0.48,NA
2021-08-11T02:15:00Z,7.275391903,18.94714464,1.439589586,NA,0.5,NA
2021-08-11T02:30:00Z,7.213006088,18.78736879,1.430527812,NA,0.48,NA
2021-08-11T02:45:00Z,7.10735153,18.71683807,1.45578172,NA,0.51,NA
2021-08-11T03:00:00Z,7.123612552,18.4576687,1.428496768,NA,0.5,NA
2021-08-11T03:15:00Z,7.044095339,18.4711289,1.462408273,NA,0.48,NA
2021-08-11T03:30:00Z,6.982521902,18.42934532,1.46146686,NA,0.47,NA
2021-08-11T03:45:00Z,6.955824413,18.34156182,1.452161286,NA,0.5,NA
2021-08-11T04:00:00Z,6.850568702,18.15207781,1.451618511,NA,0.46,NA
2021-08-11T04:15:00Z,6.84853924,17.85540742,1.415766251,NA,0.48,NA
2021-08-11T04:30:00Z,6.837979094,17.79912417,1.458181439,NA,0.48,NA
2021-08-11T04:45:00Z,6.784059637,17.68841916,1.431223219,NA,0.5,NA
2021-08-11T05:00:00Z,6.729229055,17.59551473,1.438923754,NA,0.47,NA
2021-08-11T05:15:00Z,6.648739437,17.41297914,1.437864338,NA,0.47,NA
2021-08-11T05:30:00Z,6.60258362,17.49507181,1.41974133,NA,0.49,NA
2021-08-11T05:45:00Z,6.600229573,17.33112921,1.418979719,NA,0.48,NA
2021-08-11T06:00:00Z,6.579805127,17.22941213,1.409364057,NA,0.47,NA
2021-08-11T06:15:00Z,6.585120061,17.15449581,1.434633434,NA,0.51,NA
2021-08-11T06:30:00Z,6.564779437,17.15819576,1.408560244,NA,0.48,NA
2021-08-11T06:45:00Z,6.518587958,17.04928954,1.425276633,NA,0.47,NA
2021-08-11T07:00:00Z,6.445736098,16.87893068,1.407805982,NA,0.48,NA
2021-08-11T07:15:00Z,6.503021737,16.90212349,1.433481287,NA,0.5,NA
2021-08-11T07:30:00Z,6.396089545,16.82076223,1.450814788,NA,0.49,NA
2021-08-11T07:45:00Z,6.480398527,16.70571369,1.407417001,NA,0.48,NA
2021-08-11T08:00:00Z,6.356519329,16.62662182,1.407271189,NA,0.5,NA
2021-08-11T08:15:00Z,6.457868038,16.63537528,1.424292386,NA,0.52,NA
2021-08-11T08:30:00Z,6.360167182,16.51435405,1.415586994,NA,0.5,NA
2021-08-11T08:45:00Z,6.323365311,16.507726,1.449975834,NA,0.51,NA
2021-08-11T09:00:00Z,6.373943802,16.38157378,1.441295267,NA,0.47,NA
2021-08-11T09:15:00Z,6.269619585,16.30951446,1.423972798,NA,0.52,NA
2021-08-11T09:30:00Z,6.329825411,16.28178742,1.398420303,NA,0.49,NA
2021-08-11T09:45:00Z,6.31198499,16.14042431,1.433221381,NA,0.52,NA
2021-08-11T10:00:00Z,6.190397967,16.11271928,1.416161511,NA,0.5,NA
2021-08-11T10:15:00Z,6.276204884,15.96240857,1.459274162,NA,0.5,NA
2021-08-11T10:30:00Z,6.171879052,15.93500471,1.459374973,NA,0.5,NA
2021-08-11T10:45:00Z,6.20591896,15.85599721,1.382074494,NA,0.49,NA
2021-08-11T11:00:00Z,6.170918896,15.78433594,1.42536282,NA,0.49,NA
2021-08-11T11:15:00Z,6.20489997,15.67769654,1.433951833,NA,0.51,NA
2021-08-11T11:30:00Z,6.238982406,15.67578401,1.468339998,NA,0.51,NA
2021-08-11T11:45:00Z,6.212575497,15.56918573,1.442228805,NA,0.51,NA
2021-08-11T12:00:00Z,6.073853916,15.480982,1.433419396,NA,0.51,NA
2021-08-11T12:15:00Z,6.125164144,15.39279056,1.416137054,NA,0.49,NA
2021-08-11T12:30:00Z,6.159295093,15.39131571,1.468162465,NA,0.49,NA
2021-08-11T12:45:00Z,6.18489021,15.2766165,1.425141219,NA,0.52,NA
2021-08-11T13:00:00Z,6.072122652,15.11826384,1.485653083,NA,0.49,NA
2021-08-11T13:15:00Z,6.114834519,15.02947554,1.468010328,NA,0.51,NA
2021-08-11T13:30:00Z,6.028050297,15.00178489,1.485447793,NA,0.52,NA
2021-08-11T13:45:00Z,6.053592863,14.97383931,1.51131761,NA,0.53,NA
2021-08-11T14:00:00Z,6.105090454,14.81584651,1.502422008,NA,0.49,NA
2021-08-11T14:15:00Z,6.156848523,14.77155019,1.476671186,NA,0.52,NA
2021-08-11T14:30:00Z,6.104932302,14.81404113,1.493813196,NA,0.52,NA
2021-08-11T14:45:00Z,6.096034124,14.84859826,1.484870721,NA,0.53,NA
2021-08-11T15:00:00Z,6.026749096,14.76117532,1.527653111,NA,0.54,NA
2021-08-11T15:15:00Z,5.99195317,14.77858237,1.510300248,NA,0.51,NA
2021-08-11T15:30:00Z,6.060867688,14.67362924,1.50227932,NA,0.53,NA
2021-08-11T15:45:00Z,6.017595207,14.7079301,1.493735807,NA,0.51,NA
2021-08-11T16:00:00Z,6.000120866,14.57865511,1.50238309,NA,0.54,NA
2021-08-11T16:15:00Z,6.051554758,14.52782396,1.528312639,NA,0.52,NA
2021-08-11T16:30:00Z,5.921859084,14.54611929,1.536827746,NA,0.51,NA
2021-08-11T16:45:00Z,5.973705337,14.4342103,1.493800297,NA,0.52,NA
2021-08-11T17:00:00Z,5.982647732,14.28708242,1.545968822,NA,0.54,NA
2021-08-11T17:15:00Z,5.905256887,14.31432303,1.529012362,NA,0.52,NA
2021-08-11T17:30:00Z,5.896725289,14.08021456,1.529104826,NA,0.52,NA
2021-08-11T17:45:00Z,5.913788191,14.12461358,1.537810262,NA,0.53,NA
2021-08-11T18:00:00Z,5.792322367,14.06537132,1.554820375,NA,0.54,NA
2021-08-11T18:15:00Z,5.860774244,13.9186482,1.545728522,NA,0.5,NA
2021-08-11T18:30:00Z,5.792022374,13.97212544,1.519835581,NA,0.54,NA
2021-08-11T18:45:00Z,5.82690216,13.80043388,1.545781915,NA,0.56,NA
2021-08-11T19:00:00Z,5.72351042,13.71366836,1.545862012,NA,0.54,NA
2021-08-11T19:15:00Z,5.766723931,13.75795068,1.537385236,NA,0.53,NA
2021-08-11T19:30:00Z,5.748664256,13.67153463,1.545875363,NA,0.52,NA
2021-08-11T19:45:00Z,5.695842035,13.55790428,1.554068638,NA,0.52,NA
2021-08-11T20:00:00Z,5.617153458,13.53917998,1.545074751,NA,0.5,NA
2021-08-11T20:15:00Z,5.59984814,13.57296558,1.545074751,NA,0.53,NA
2021-08-11T20:30:00Z,5.71226411,13.50315364,1.527494908,NA,0.51,NA
2021-08-11T20:45:00Z,5.677454982,13.32845494,1.562055009,NA,0.5,NA
2021-08-11T21:00:00Z,5.634215998,13.39791278,1.527600373,NA,0.53,NA
2021-08-11T21:15:00Z,5.728681368,13.42334495,1.510261146,NA,0.53,NA
2021-08-11T21:30:00Z,5.668141936,13.32659745,1.56155638,NA,0.54,NA
2021-08-11T21:45:00Z,5.676916175,13.47361453,1.544488162,NA,0.51,NA
2021-08-11T22:00:00Z,5.6332925,13.21942681,1.561031143,NA,0.56,NA
2021-08-11T22:15:00Z,5.606734983,13.05892186,1.542970434,NA,0.51,NA
2021-08-11T22:30:00Z,5.588808583,12.94427953,1.57670271,NA,0.55,NA
2021-08-11T22:45:00Z,5.657367082,12.86926256,1.575955908,NA,0.5,NA
2021-08-11T23:00:00Z,5.657171931,12.87516311,1.59275426,NA,0.51,NA
2021-08-11T23:15:00Z,5.75193384,12.82932218,1.600867567,NA,0.52,NA
2021-08-11T23:30:00Z,5.734439405,12.6952106,1.58321789,NA,0.48,NA
2021-08-11T23:45:00Z,5.716847887,11.5900225,1.583068055,NA,0.55,NA
2021-08-12T00:00:00Z,5.802974779,9.894893853,1.582850163,NA,0.56,NA
2021-08-12T00:15:00Z,5.768086702,9.060434658,1.591274654,NA,0.54,NA
2021-08-12T00:30:00Z,5.750396579,8.968221678,1.565402876,NA,0.54,NA
2021-08-12T00:45:00Z,5.749950431,9.555049723,1.565362485,NA,0.53,NA
2021-08-12T01:00:00Z,5.80989406,10.66334303,1.582360125,NA,0.51,NA
2021-08-12T01:15:00Z,5.835703819,11.84384821,1.574098764,NA,0.5,NA
2021-08-12T01:30:00Z,5.922720141,12.64605763,1.583408631,NA,0.49,NA
2021-08-12T01:45:00Z,6.40561418,13.41397896,1.566359419,NA,0.52,NA
2021-08-12T02:00:00Z,6.698391352,14.00674335,1.56626506,NA,0.5,NA
2021-08-12T02:15:00Z,6.948036275,14.63461155,1.566170713,NA,0.52,NA
2021-08-12T02:30:00Z,6.964496582,15.19290304,1.565982051,NA,0.54,NA
2021-08-12T02:45:00Z,7.024045505,15.13521953,1.53987767,NA,0.51,NA
2021-08-12T03:00:00Z,7.040372269,15.7702984,1.565254784,NA,0.51,NA
2021-08-12T03:15:00Z,7.056634011,15.78929104,1.530511346,NA,0.52,NA
2021-08-12T03:30:00Z,7.107596082,16.10328313,1.555958634,NA,0.5,NA
2021-08-12T03:45:00Z,7.115782219,16.40909051,1.564286144,NA,0.49,NA
2021-08-12T04:00:00Z,7.140826751,16.28887809,1.546763826,NA,0.51,NA
2021-08-12T04:15:00Z,7.139658261,16.6535047,1.537906385,NA,0.54,NA
2021-08-12T04:30:00Z,7.190155945,16.42715818,1.537721423,NA,0.53,NA
2021-08-12T04:45:00Z,7.120164616,16.19201333,1.529288451,NA,0.54,NA
2021-08-12T05:00:00Z,7.136216514,16.15590185,1.494935262,NA,0.51,NA
2021-08-12T05:15:00Z,7.100805619,16.28421464,1.494858203,NA,0.53,NA
2021-08-12T05:30:00Z,6.987951807,16.19520997,1.494781152,NA,0.49,NA
2021-08-12T05:45:00Z,6.986929623,16.04551723,1.511975533,NA,0.52,NA
2021-08-12T06:00:00Z,6.891330345,15.82552896,1.469009063,NA,0.52,NA
2021-08-12T06:15:00Z,6.873177404,15.65751144,1.486139388,NA,0.53,NA
2021-08-12T06:30:00Z,6.837827377,15.41995319,1.511923579,NA,0.49,NA
2021-08-12T06:45:00Z,6.880004128,15.14731369,1.45167802,NA,0.52,NA
2021-08-12T07:00:00Z,6.707138803,15.1087239,1.47742207,NA,0.49,NA
2021-08-12T07:15:00Z,6.757860527,14.94114488,1.486254296,NA,0.5,NA
2021-08-12T07:30:00Z,6.679733842,14.86061677,1.460757188,NA,0.52,NA
2021-08-12T07:45:00Z,6.627355247,14.71148518,1.478069572,NA,0.54,NA
2021-08-12T08:00:00Z,6.592122113,14.5967707,1.486816322,NA,0.53,NA
2021-08-12T08:15:00Z,6.574141709,14.64656083,1.443968852,NA,0.49,NA
2021-08-12T08:30:00Z,6.52190725,14.62734881,1.452713738,NA,0.53,NA
2021-08-12T08:45:00Z,6.469627975,14.58255805,1.409758278,NA,0.54,NA
2021-08-12T09:00:00Z,6.460536603,14.62393133,1.418598253,NA,0.5,NA
2021-08-12T09:15:00Z,6.400013745,14.68348735,1.461510686,NA,0.53,NA
2021-08-12T09:30:00Z,6.330799296,14.7857835,1.427355351,NA,0.48,NA
2021-08-12T09:45:00Z,6.261487984,14.69774041,1.436102058,NA,0.54,NA
2021-08-12T10:00:00Z,6.295249792,14.93828335,1.418732427,NA,0.51,NA
2021-08-12T10:15:00Z,6.277480077,14.87670498,1.444651779,NA,0.5,NA
2021-08-12T10:30:00Z,6.199659963,14.84069603,1.42723263,NA,0.5,NA
2021-08-12T10:45:00Z,6.2420043099999996,14.90833622,1.4532384,NA,0.51,NA
2021-08-12T11:00:00Z,6.1729455,15.13147087,1.453375874,NA,0.49,NA
2021-08-12T11:15:00Z,6.129439337,15.31970813,1.393248764,NA,0.52,NA
2021-08-12T11:30:00Z,6.180363611,15.11130322,1.419232754,NA,0.51,NA
2021-08-12T11:45:00Z,6.128071546,15.22237109,1.427895574,NA,0.53,NA
2021-08-12T12:00:00Z,6.0761058,15.27357594,1.427969273,NA,0.5,NA
2021-08-12T12:15:00Z,6.101485467,15.26414051,1.428042979,NA,0.53,NA
2021-08-12T12:30:00Z,6.092328814,15.16840822,1.444999699,NA,0.52,NA
2021-08-12T12:45:00Z,6.083434867,15.27159587,1.410412976,NA,0.52,NA
2021-08-12T13:00:00Z,6.091649293,15.35762436,1.427686803,NA,0.51,NA
2021-08-12T13:15:00Z,6.065753801,15.29620188,1.445086705,NA,0.51,NA
2021-08-12T13:30:00Z,6.057226202,15.29554096,1.445173722,NA,0.5,NA
2021-08-12T13:45:00Z,6.031332041,15.22509289,1.462566891,NA,0.5,NA
2021-08-12T14:00:00Z,6.039756008,15.09430702,1.445534331,NA,0.52,NA
2021-08-12T14:15:00Z,6.030969845,15.05006609,1.445409963,NA,0.47,NA
2021-08-12T14:30:00Z,6.022339276,15.0835817,1.445409963,NA,0.51,NA
2021-08-12T14:45:00Z,6.004975551,14.83266815,1.428399332,NA,0.5,NA
2021-08-12T15:00:00Z,6.030452498,14.89313914,1.454276347,NA,0.49,NA
2021-08-12T15:15:00Z,5.97030289,14.89301048,1.428473083,NA,0.52,NA
2021-08-12T15:30:00Z,6.038927061,14.89326779,1.445534331,NA,0.54,NA
2021-08-12T15:45:00Z,5.95330005,14.73789696,1.462919298,NA,0.53,NA
2021-08-12T16:00:00Z,5.996242698,14.66116045,1.463145936,NA,0.52,NA
2021-08-12T16:15:00Z,5.971019963,14.78581737,1.489478941,NA,0.51,NA
2021-08-12T16:30:00Z,6.040740677,14.59046434,1.45546618,NA,0.49,NA
2021-08-12T16:45:00Z,5.964436511,14.61892247,1.456256301,NA,0.54,NA
2021-08-12T17:00:00Z,6.025233886,14.49926942,1.456997034,NA,0.51,NA
2021-08-12T17:15:00Z,5.97404381,14.45941505,1.431022146,NA,0.5,NA
2021-08-12T17:30:00Z,5.931432299,14.3351501,1.448762946,NA,0.5,NA
2021-08-12T17:45:00Z,6.034852777,14.08999247,1.414939693,NA,0.52,NA
2021-08-12T18:00:00Z,5.958053245,14.11133235,1.449825676,NA,0.51,NA
