wolv utc-9,wolv wt cor fDOM QSE,"Fractional day of year 2020. 1= 1/2/20 0:00hrs, ""43832""",
5/9/2020 22:30,3.56,128.94,
5/9/2020 22:45,3.56,128.95,
5/9/2020 23:00,3.56,128.96,
5/9/2020 23:15,3.48,128.97,
5/9/2020 23:30,3.48,128.98,
5/9/2020 23:45,3.56,128.99,
5/10/2020 0:00,3.47,129.00,
5/10/2020 0:15,3.47,129.01,
5/10/2020 0:30,3.47,129.02,
5/10/2020 0:45,3.39,129.03,
5/10/2020 1:00,3.47,129.04,
5/10/2020 1:15,3.39,129.05,
5/10/2020 1:30,3.39,129.06,
5/10/2020 1:45,3.39,129.07,
5/10/2020 2:00,3.39,129.08,
5/10/2020 2:15,3.31,129.09,
5/10/2020 2:30,3.47,129.10,
5/10/2020 2:45,3.39,129.11,
5/10/2020 3:00,3.31,129.13,
5/10/2020 3:15,3.31,129.14,
5/10/2020 3:30,3.31,129.15,
5/10/2020 3:45,3.39,129.16,
5/10/2020 4:00,3.39,129.17,
5/10/2020 4:15,3.31,129.18,
5/10/2020 4:30,3.31,129.19,
5/10/2020 4:45,3.23,129.20,
5/10/2020 5:00,3.31,129.21,
5/10/2020 5:15,3.23,129.22,
5/10/2020 5:30,3.31,129.23,
5/10/2020 5:45,3.31,129.24,
5/10/2020 6:00,3.23,129.25,
5/10/2020 6:15,3.23,129.26,
5/10/2020 6:30,3.15,129.27,
5/10/2020 6:45,3.15,129.28,
5/10/2020 7:00,3.15,129.29,
5/10/2020 7:15,3.15,129.30,
5/10/2020 7:30,3.15,129.31,
5/10/2020 7:45,3.07,129.32,
5/10/2020 8:00,3.07,129.33,
5/10/2020 8:15,3.07,129.34,
5/10/2020 8:30,2.99,129.35,
5/10/2020 8:45,2.91,129.36,
5/10/2020 9:00,2.91,129.38,
5/10/2020 9:15,2.91,129.39,
5/10/2020 9:30,2.91,129.40,
5/10/2020 9:45,2.91,129.41,
5/10/2020 10:00,2.91,129.42,
5/10/2020 10:15,2.83,129.43,
5/10/2020 10:30,2.76,129.44,
5/10/2020 10:45,2.76,129.45,
5/10/2020 11:00,2.76,129.46,
5/10/2020 11:15,2.68,129.47,
5/10/2020 11:30,2.76,129.48,
5/10/2020 11:45,2.76,129.49,
5/10/2020 12:00,2.68,129.50,
5/10/2020 12:15,2.76,129.51,
5/10/2020 12:30,2.76,129.52,
5/10/2020 12:45,2.85,129.53,
5/10/2020 13:00,2.93,129.54,
5/10/2020 13:15,2.85,129.55,
5/10/2020 13:30,2.93,129.56,
5/10/2020 13:45,2.93,129.57,
5/10/2020 14:00,2.93,129.58,
5/10/2020 14:15,3.01,129.59,
5/10/2020 14:30,3.01,129.60,
5/10/2020 14:45,3,129.61,
5/10/2020 15:00,3.01,129.63,
5/10/2020 15:15,2.93,129.64,
5/10/2020 15:30,2.93,129.65,
5/10/2020 15:45,2.93,129.66,
5/10/2020 16:00,2.92,129.67,
5/10/2020 16:15,3.25,129.68,
5/10/2020 16:30,3.01,129.69,
5/10/2020 16:45,2.93,129.70,
5/10/2020 17:00,3.01,129.71,
5/10/2020 17:15,3.01,129.72,
5/10/2020 17:30,2.93,129.73,
5/10/2020 17:45,3.01,129.74,
5/10/2020 18:00,2.93,129.75,
5/10/2020 18:15,2.93,129.76,
5/10/2020 18:30,2.75,129.77,
5/10/2020 18:45,2.83,129.78,
5/10/2020 19:00,2.92,129.79,
5/10/2020 19:15,2.84,129.80,
5/10/2020 19:30,2.83,129.81,
5/10/2020 19:45,2.83,129.82,
5/10/2020 20:00,2.83,129.83,
5/10/2020 20:15,2.75,129.84,
5/10/2020 20:30,2.75,129.85,
5/10/2020 20:45,2.75,129.86,
5/10/2020 21:00,2.75,129.88,
5/10/2020 21:15,2.75,129.89,
5/10/2020 21:30,2.67,129.90,
5/10/2020 21:45,2.66,129.91,
5/10/2020 22:00,2.66,129.92,
5/10/2020 22:15,2.67,129.93,
5/10/2020 22:30,2.67,129.94,
5/10/2020 22:45,2.67,129.95,
5/10/2020 23:00,2.67,129.96,
5/10/2020 23:15,2.67,129.97,
5/10/2020 23:30,2.67,129.98,
5/10/2020 23:45,2.66,129.99,
5/11/2020 0:00,2.67,130.00,
5/11/2020 0:15,2.67,130.01,
5/11/2020 0:30,2.67,130.02,
5/11/2020 0:45,2.67,130.03,
5/11/2020 1:00,2.67,130.04,
5/11/2020 1:15,2.67,130.05,
5/11/2020 1:30,2.59,130.06,
5/11/2020 1:45,2.67,130.07,
5/11/2020 2:00,2.67,130.08,
5/11/2020 2:15,2.67,130.09,
5/11/2020 2:30,2.58,130.10,
5/11/2020 2:45,2.58,130.11,
5/11/2020 3:00,2.58,130.13,
5/11/2020 3:15,2.58,130.14,
5/11/2020 3:30,2.58,130.15,
5/11/2020 3:45,2.58,130.16,
5/11/2020 4:00,2.58,130.17,
5/11/2020 4:15,2.58,130.18,
5/11/2020 4:30,2.5,130.19,
5/11/2020 4:45,2.58,130.20,
5/11/2020 5:00,2.58,130.21,
5/11/2020 5:15,2.58,130.22,
5/11/2020 5:30,2.58,130.23,
5/11/2020 5:45,2.58,130.24,
5/11/2020 6:00,2.5,130.25,
5/11/2020 6:15,2.58,130.26,
5/11/2020 6:30,2.58,130.27,
5/11/2020 6:45,2.58,130.28,
5/11/2020 7:00,2.58,130.29,
5/11/2020 7:15,2.58,130.30,
5/11/2020 7:30,2.58,130.31,
5/11/2020 7:45,2.5,130.32,
5/11/2020 8:00,2.58,130.33,
5/11/2020 8:15,2.5,130.34,
5/11/2020 8:30,2.58,130.35,
5/11/2020 8:45,2.5,130.36,
5/11/2020 9:00,2.58,130.38,
5/11/2020 9:15,2.58,130.39,
5/11/2020 9:30,2.58,130.40,
5/11/2020 9:45,2.58,130.41,
5/11/2020 10:00,2.58,130.42,
5/11/2020 10:15,2.58,130.43,
5/11/2020 10:30,2.58,130.44,
5/11/2020 10:45,2.58,130.45,
5/11/2020 11:00,2.5,130.46,
5/11/2020 11:15,2.5,130.47,
5/11/2020 11:30,2.5,130.48,
5/11/2020 11:45,2.5,130.49,
5/11/2020 12:00,2.5,130.50,
5/11/2020 12:15,2.5,130.51,
5/11/2020 12:30,2.5,130.52,
5/11/2020 12:45,2.5,130.53,
5/11/2020 13:00,2.5,130.54,
5/11/2020 13:15,2.5,130.55,
5/11/2020 13:30,2.42,130.56,
5/11/2020 13:45,2.42,130.57,
5/11/2020 14:00,2.42,130.58,
5/11/2020 14:15,2.42,130.59,
5/11/2020 14:30,2.42,130.60,
5/11/2020 14:45,2.42,130.61,
5/11/2020 15:00,2.34,130.63,
5/11/2020 15:15,2.42,130.64,
5/11/2020 15:30,2.34,130.65,
5/11/2020 15:45,2.43,130.66,
5/11/2020 16:00,2.35,130.67,
5/11/2020 16:15,2.43,130.68,
5/11/2020 16:30,2.43,130.69,
5/11/2020 16:45,2.35,130.70,
5/11/2020 17:00,2.35,130.71,
5/11/2020 17:15,2.35,130.72,
5/11/2020 17:30,2.35,130.73,
5/11/2020 17:45,2.35,130.74,
5/11/2020 18:00,2.35,130.75,
5/11/2020 18:15,2.43,130.76,
5/11/2020 18:30,2.43,130.77,
5/11/2020 18:45,2.43,130.78,
5/11/2020 19:00,2.34,130.79,
5/11/2020 19:15,2.43,130.80,
5/11/2020 19:30,2.43,130.81,
5/11/2020 19:45,2.42,130.82,
5/11/2020 20:00,2.42,130.83,
5/11/2020 20:15,2.42,130.84,
5/11/2020 20:30,2.42,130.85,
5/11/2020 20:45,2.42,130.86,
5/11/2020 21:00,2.42,130.88,
5/11/2020 21:15,2.42,130.89,
5/11/2020 21:30,2.42,130.90,
5/11/2020 21:45,2.42,130.91,
5/11/2020 22:00,2.42,130.92,
5/11/2020 22:15,2.42,130.93,
5/11/2020 22:30,2.5,130.94,
5/11/2020 22:45,2.42,130.95,
5/11/2020 23:00,2.42,130.96,
5/11/2020 23:15,2.42,130.97,
5/11/2020 23:30,2.42,130.98,
5/11/2020 23:45,2.42,130.99,
5/12/2020 0:00,2.42,131.00,
5/12/2020 0:15,2.42,131.01,
5/12/2020 0:30,2.34,131.02,
5/12/2020 0:45,2.42,131.03,
5/12/2020 1:00,2.42,131.04,
5/12/2020 1:15,2.34,131.05,
5/12/2020 1:30,2.42,131.06,
5/12/2020 1:45,2.34,131.07,
5/12/2020 2:00,2.34,131.08,
5/12/2020 2:15,2.34,131.09,
5/12/2020 2:30,2.42,131.10,
5/12/2020 2:45,2.34,131.11,
5/12/2020 3:00,2.34,131.13,
5/12/2020 3:15,2.34,131.14,
5/12/2020 3:30,2.34,131.15,
5/12/2020 3:45,2.34,131.16,
5/12/2020 4:00,2.34,131.17,
5/12/2020 4:15,2.26,131.18,
5/12/2020 4:30,2.34,131.19,
5/12/2020 4:45,2.34,131.20,
5/12/2020 5:00,2.34,131.21,
5/12/2020 5:15,2.34,131.22,
5/12/2020 5:30,2.34,131.23,
5/12/2020 5:45,2.34,131.24,
5/12/2020 6:00,2.34,131.25,
5/12/2020 6:15,2.34,131.26,
5/12/2020 6:30,2.34,131.27,
5/12/2020 6:45,2.34,131.28,
5/12/2020 7:00,2.26,131.29,
5/12/2020 7:15,2.26,131.30,
5/12/2020 7:30,2.26,131.31,
5/12/2020 7:45,2.26,131.32,
5/12/2020 8:00,2.26,131.33,
5/12/2020 8:15,2.26,131.34,
5/12/2020 8:30,2.26,131.35,
5/12/2020 8:45,2.18,131.36,
5/12/2020 9:00,2.18,131.38,
5/12/2020 9:15,2.18,131.39,
5/12/2020 9:30,2.1,131.40,
5/12/2020 9:45,2.1,131.41,
5/12/2020 10:00,2.11,131.42,
5/12/2020 10:15,2.11,131.43,
5/12/2020 10:30,2.11,131.44,
5/12/2020 10:45,2.11,131.45,
5/12/2020 11:00,2.03,131.46,
5/12/2020 11:15,2.03,131.47,
5/12/2020 11:30,2.11,131.48,
5/12/2020 11:45,2.03,131.49,
5/12/2020 12:00,2.03,131.50,
5/12/2020 12:15,2.03,131.51,
5/12/2020 12:30,2.04,131.52,
5/12/2020 12:45,2.04,131.53,
5/12/2020 13:00,2.04,131.54,
5/12/2020 13:15,2.12,131.55,
5/12/2020 13:30,2.12,131.56,
5/12/2020 13:45,2.12,131.57,
5/12/2020 14:00,2.12,131.58,
5/12/2020 14:15,2.12,131.59,
5/12/2020 14:30,2.12,131.60,
5/12/2020 14:45,2.12,131.61,
5/12/2020 15:00,2.2,131.63,
5/12/2020 15:15,2.12,131.64,
5/12/2020 15:30,2.12,131.65,
5/12/2020 15:45,2.12,131.66,
5/12/2020 16:00,2.12,131.67,
5/12/2020 16:15,2.12,131.68,
5/12/2020 16:30,2.12,131.69,
5/12/2020 16:45,2.12,131.70,
5/12/2020 17:00,2.04,131.71,
5/12/2020 17:15,2.12,131.72,
5/12/2020 17:30,2.04,131.73,
5/12/2020 17:45,2.04,131.74,
5/12/2020 18:00,1.96,131.75,
5/12/2020 18:15,2.04,131.76,
5/12/2020 18:30,2.04,131.77,
5/12/2020 18:45,1.95,131.78,
5/12/2020 19:00,2.03,131.79,
5/12/2020 19:15,1.95,131.80,
5/12/2020 19:30,1.95,131.81,
5/12/2020 19:45,2.03,131.82,
5/12/2020 20:00,2.03,131.83,
5/12/2020 20:15,1.95,131.84,
5/12/2020 20:30,2.03,131.85,
5/12/2020 20:45,2.03,131.86,
5/12/2020 21:00,1.94,131.88,
5/12/2020 21:15,2.02,131.89,
5/12/2020 21:30,1.94,131.90,
5/12/2020 21:45,2.02,131.91,
5/12/2020 22:00,1.94,131.92,
5/12/2020 22:15,1.94,131.93,
5/12/2020 22:30,1.94,131.94,
5/12/2020 22:45,1.94,131.95,
5/12/2020 23:00,2.02,131.96,
5/12/2020 23:15,1.85,131.97,
5/12/2020 23:30,2.02,131.98,
5/12/2020 23:45,2.02,131.99,
5/13/2020 0:00,2.02,132.00,
5/13/2020 0:15,2.02,132.01,
5/13/2020 0:30,2.1,132.02,
5/13/2020 0:45,2.02,132.03,
5/13/2020 1:00,2.02,132.04,
5/13/2020 1:15,2.02,132.05,
5/13/2020 1:30,2.02,132.06,
5/13/2020 1:45,2.02,132.07,
5/13/2020 2:00,2.1,132.08,
5/13/2020 2:15,2.02,132.09,
5/13/2020 2:30,2.1,132.10,
5/13/2020 2:45,2.1,132.11,
5/13/2020 3:00,2.18,132.13,
5/13/2020 3:15,2.1,132.14,
5/13/2020 3:30,2.02,132.15,
5/13/2020 3:45,2.02,132.16,
5/13/2020 4:00,2.02,132.17,
5/13/2020 4:15,2.1,132.18,
5/13/2020 4:30,2.02,132.19,
5/13/2020 4:45,2.02,132.20,
5/13/2020 5:00,2.02,132.21,
5/13/2020 5:15,2.02,132.22,
5/13/2020 5:30,2.02,132.23,
5/13/2020 5:45,2.02,132.24,
5/13/2020 6:00,2.02,132.25,
5/13/2020 6:15,2.02,132.26,
5/13/2020 6:30,2.02,132.27,
5/13/2020 6:45,2.02,132.28,
5/13/2020 7:00,2.02,132.29,
5/13/2020 7:15,2.02,132.30,
5/13/2020 7:30,2.02,132.31,
5/13/2020 7:45,1.94,132.32,
5/13/2020 8:00,2.02,132.33,
5/13/2020 8:15,2.02,132.34,
5/13/2020 8:30,2.02,132.35,
5/13/2020 8:45,2.02,132.36,
5/13/2020 9:00,1.95,132.38,
5/13/2020 9:15,2.03,132.39,
5/13/2020 9:30,1.95,132.40,
5/13/2020 9:45,1.95,132.41,
5/13/2020 10:00,1.95,132.42,
5/13/2020 10:15,1.95,132.43,
5/13/2020 10:30,1.95,132.44,
5/13/2020 10:45,1.95,132.45,
5/13/2020 11:00,1.95,132.46,
5/13/2020 11:15,2.04,132.47,
5/13/2020 11:30,1.96,132.48,
5/13/2020 11:45,1.96,132.49,
5/13/2020 12:00,2.04,132.50,
5/13/2020 12:15,2.04,132.51,
5/13/2020 12:30,2.04,132.52,
5/13/2020 12:45,2.12,132.53,
5/13/2020 13:00,2.12,132.54,
5/13/2020 13:15,2.13,132.55,
5/13/2020 13:30,2.13,132.56,
5/13/2020 13:45,2.21,132.57,
5/13/2020 14:00,2.21,132.58,
5/13/2020 14:15,2.21,132.59,
5/13/2020 14:30,2.21,132.60,
5/13/2020 14:45,2.2,132.61,
5/13/2020 15:00,2.21,132.63,
5/13/2020 15:15,2.21,132.64,
5/13/2020 15:30,2.21,132.65,
5/13/2020 15:45,2.21,132.66,
5/13/2020 16:00,2.13,132.67,
5/13/2020 16:15,2.13,132.68,
5/13/2020 16:30,2.21,132.69,
5/13/2020 16:45,2.13,132.70,
5/13/2020 17:00,2.13,132.71,
5/13/2020 17:15,2.13,132.72,
5/13/2020 17:30,2.13,132.73,
5/13/2020 17:45,2.05,132.74,
5/13/2020 18:00,2.05,132.75,
5/13/2020 18:15,2.05,132.76,
5/13/2020 18:30,2.04,132.77,
5/13/2020 18:45,2.04,132.78,
5/13/2020 19:00,1.96,132.79,
5/13/2020 19:15,1.96,132.80,
5/13/2020 19:30,1.96,132.81,
5/13/2020 19:45,1.96,132.82,
5/13/2020 20:00,1.96,132.83,
5/13/2020 20:15,1.96,132.84,
5/13/2020 20:30,1.95,132.85,
5/13/2020 20:45,1.95,132.86,
5/13/2020 21:00,2.03,132.88,
5/13/2020 21:15,1.95,132.89,
5/13/2020 21:30,2.03,132.90,
5/13/2020 21:45,1.95,132.91,
5/13/2020 22:00,1.95,132.92,
5/13/2020 22:15,1.95,132.93,
5/13/2020 22:30,1.95,132.94,
5/13/2020 22:45,1.94,132.95,
5/13/2020 23:00,1.94,132.96,
5/13/2020 23:15,2.02,132.97,
5/13/2020 23:30,2.02,132.98,
5/13/2020 23:45,2.02,132.99,
5/14/2020 0:00,2.02,133.00,
5/14/2020 0:15,2.02,133.01,
5/14/2020 0:30,2.02,133.02,
5/14/2020 0:45,2.02,133.03,
5/14/2020 1:00,2.02,133.04,
5/14/2020 1:15,2.02,133.05,
5/14/2020 1:30,2.02,133.06,
5/14/2020 1:45,2.02,133.07,
5/14/2020 2:00,2.02,133.08,
5/14/2020 2:15,2.02,133.09,
5/14/2020 2:30,2.02,133.10,
5/14/2020 2:45,2.1,133.11,
5/14/2020 3:00,2.1,133.13,
5/14/2020 3:15,2.02,133.14,
5/14/2020 3:30,2.1,133.15,
5/14/2020 3:45,2.1,133.16,
5/14/2020 4:00,2.1,133.17,
5/14/2020 4:15,2.1,133.18,
5/14/2020 4:30,2.1,133.19,
5/14/2020 4:45,2.1,133.20,
5/14/2020 5:00,2.1,133.21,
5/14/2020 5:15,2.1,133.22,
5/14/2020 5:30,2.18,133.23,
5/14/2020 5:45,2.1,133.24,
5/14/2020 6:00,2.1,133.25,
5/14/2020 6:15,2.1,133.26,
5/14/2020 6:30,2.1,133.27,
5/14/2020 6:45,2.1,133.28,
5/14/2020 7:00,2.1,133.29,
5/14/2020 7:15,2.1,133.30,
5/14/2020 7:30,2.1,133.31,
5/14/2020 7:45,2.1,133.32,
5/14/2020 8:00,2.1,133.33,
5/14/2020 8:15,2.1,133.34,
5/14/2020 8:30,2.02,133.35,
5/14/2020 8:45,2.02,133.36,
5/14/2020 9:00,2.02,133.38,
5/14/2020 9:15,2.03,133.39,
5/14/2020 9:30,2.03,133.40,
5/14/2020 9:45,1.95,133.41,
5/14/2020 10:00,2.03,133.42,
5/14/2020 10:15,1.95,133.43,
5/14/2020 10:30,1.95,133.44,
5/14/2020 10:45,1.95,133.45,
5/14/2020 11:00,1.87,133.46,
5/14/2020 11:15,1.87,133.47,
5/14/2020 11:30,1.87,133.48,
5/14/2020 11:45,1.87,133.49,
5/14/2020 12:00,1.88,133.50,
5/14/2020 12:15,1.88,133.51,
5/14/2020 12:30,1.88,133.52,
5/14/2020 12:45,1.8,133.53,
5/14/2020 13:00,1.88,133.54,
5/14/2020 13:15,1.88,133.55,
5/14/2020 13:30,1.88,133.56,
5/14/2020 13:45,1.8,133.57,
5/14/2020 14:00,1.8,133.58,
5/14/2020 14:15,1.8,133.59,
5/14/2020 14:30,1.88,133.60,
5/14/2020 14:45,1.88,133.61,
5/14/2020 15:00,1.88,133.63,
5/14/2020 15:15,1.88,133.64,
5/14/2020 15:30,1.88,133.65,
5/14/2020 15:45,1.88,133.66,
5/14/2020 16:00,1.88,133.67,
5/14/2020 16:15,1.88,133.68,
5/14/2020 16:30,1.97,133.69,
5/14/2020 16:45,1.88,133.70,
5/14/2020 17:00,1.96,133.71,
5/14/2020 17:15,1.88,133.72,
5/14/2020 17:30,1.88,133.73,
5/14/2020 17:45,1.88,133.74,
5/14/2020 18:00,1.97,133.75,
5/14/2020 18:15,1.88,133.76,
5/14/2020 18:30,1.88,133.77,
5/14/2020 18:45,1.96,133.78,
5/14/2020 19:00,1.96,133.79,
5/14/2020 19:15,1.96,133.80,
5/14/2020 19:30,1.96,133.81,
5/14/2020 19:45,1.96,133.82,
5/14/2020 20:00,1.96,133.83,
5/14/2020 20:15,1.96,133.84,
5/14/2020 20:30,1.96,133.85,
5/14/2020 20:45,1.96,133.86,
5/14/2020 21:00,2.04,133.88,
5/14/2020 21:15,1.96,133.89,
5/14/2020 21:30,1.96,133.90,
5/14/2020 21:45,1.95,133.91,
5/14/2020 22:00,1.95,133.92,
5/14/2020 22:15,1.95,133.93,
5/14/2020 22:30,1.95,133.94,
5/14/2020 22:45,1.95,133.95,
5/14/2020 23:00,1.95,133.96,
5/14/2020 23:15,1.95,133.97,
5/14/2020 23:30,1.95,133.98,
5/14/2020 23:45,1.95,133.99,
5/15/2020 0:00,1.95,134.00,
5/15/2020 0:15,2.03,134.01,
5/15/2020 0:30,2.03,134.02,
5/15/2020 0:45,2.03,134.03,
5/15/2020 1:00,2.11,134.04,
5/15/2020 1:15,2.03,134.05,
5/15/2020 1:30,2.03,134.06,
5/15/2020 1:45,2.11,134.07,
5/15/2020 2:00,2.11,134.08,
5/15/2020 2:15,2.03,134.09,
5/15/2020 2:30,2.11,134.10,
5/15/2020 2:45,2.11,134.11,
5/15/2020 3:00,2.11,134.13,
5/15/2020 3:15,2.11,134.14,
5/15/2020 3:30,2.11,134.15,
5/15/2020 3:45,2.11,134.16,
5/15/2020 4:00,2.11,134.17,
5/15/2020 4:15,2.11,134.18,
5/15/2020 4:30,2.11,134.19,
5/15/2020 4:45,2.11,134.20,
5/15/2020 5:00,2.1,134.21,
5/15/2020 5:15,2.19,134.22,
5/15/2020 5:30,2.11,134.23,
5/15/2020 5:45,2.19,134.24,
5/15/2020 6:00,2.19,134.25,
5/15/2020 6:15,2.11,134.26,
5/15/2020 6:30,2.11,134.27,
5/15/2020 6:45,2.11,134.28,
5/15/2020 7:00,2.11,134.29,
5/15/2020 7:15,2.11,134.30,
5/15/2020 7:30,2.11,134.31,
5/15/2020 7:45,2.11,134.32,
5/15/2020 8:00,2.11,134.33,
5/15/2020 8:15,2.03,134.34,
5/15/2020 8:30,2.03,134.35,
5/15/2020 8:45,2.03,134.36,
5/15/2020 9:00,2.03,134.38,
5/15/2020 9:15,2.03,134.39,
5/15/2020 9:30,2.03,134.40,
5/15/2020 9:45,1.95,134.41,
5/15/2020 10:00,1.95,134.42,
5/15/2020 10:15,1.95,134.43,
5/15/2020 10:30,1.95,134.44,
5/15/2020 10:45,1.87,134.45,
5/15/2020 11:00,1.87,134.46,
5/15/2020 11:15,1.88,134.47,
5/15/2020 11:30,1.88,134.48,
5/15/2020 11:45,1.88,134.49,
5/15/2020 12:00,1.88,134.50,
5/15/2020 12:15,1.88,134.51,
5/15/2020 12:30,1.8,134.52,
5/15/2020 12:45,1.88,134.53,
5/15/2020 13:00,1.8,134.54,
5/15/2020 13:15,1.88,134.55,
5/15/2020 13:30,1.8,134.56,
5/15/2020 13:45,1.8,134.57,
5/15/2020 14:00,1.88,134.58,
5/15/2020 14:15,1.88,134.59,
5/15/2020 14:30,1.88,134.60,
5/15/2020 14:45,1.88,134.61,
5/15/2020 15:00,1.88,134.63,
5/15/2020 15:15,1.8,134.64,
5/15/2020 15:30,1.88,134.65,
5/15/2020 15:45,1.88,134.66,
5/15/2020 16:00,1.8,134.67,
5/15/2020 16:15,1.8,134.68,
5/15/2020 16:30,1.72,134.69,
5/15/2020 16:45,1.72,134.70,
5/15/2020 17:00,1.8,134.71,
5/15/2020 17:15,1.72,134.72,
5/15/2020 17:30,1.63,134.73,
5/15/2020 17:45,1.64,134.74,
5/15/2020 18:00,1.64,134.75,
5/15/2020 18:15,1.63,134.76,
5/15/2020 18:30,1.63,134.77,
5/15/2020 18:45,1.63,134.78,
5/15/2020 19:00,1.55,134.79,
5/15/2020 19:15,1.63,134.80,
5/15/2020 19:30,1.55,134.81,
5/15/2020 19:45,1.63,134.82,
5/15/2020 20:00,1.55,134.83,
5/15/2020 20:15,1.55,134.84,
5/15/2020 20:30,1.55,134.85,
5/15/2020 20:45,1.55,134.86,
5/15/2020 21:00,1.54,134.88,
5/15/2020 21:15,1.54,134.89,
5/15/2020 21:30,1.54,134.90,
5/15/2020 21:45,1.87,134.91,
5/15/2020 22:00,1.7,134.92,
5/15/2020 22:15,1.54,134.93,
5/15/2020 22:30,1.54,134.94,
5/15/2020 22:45,1.54,134.95,
5/15/2020 23:00,1.62,134.96,
5/15/2020 23:15,1.62,134.97,
5/15/2020 23:30,1.62,134.98,
5/15/2020 23:45,1.62,134.99,
5/16/2020 0:00,1.62,135.00,
5/16/2020 0:15,1.62,135.01,
5/16/2020 0:30,1.62,135.02,
5/16/2020 0:45,1.62,135.03,
5/16/2020 1:00,1.7,135.04,
5/16/2020 1:15,1.7,135.05,
5/16/2020 1:30,1.7,135.06,
5/16/2020 1:45,1.7,135.07,
5/16/2020 2:00,1.7,135.08,
5/16/2020 2:15,1.7,135.09,
5/16/2020 2:30,1.7,135.10,
5/16/2020 2:45,1.7,135.11,
5/16/2020 3:00,1.7,135.13,
5/16/2020 3:15,1.7,135.14,
5/16/2020 3:30,1.7,135.15,
5/16/2020 3:45,1.7,135.16,
5/16/2020 4:00,1.7,135.17,
5/16/2020 4:15,1.69,135.18,
5/16/2020 4:30,1.69,135.19,
5/16/2020 4:45,1.69,135.20,
5/16/2020 5:00,1.78,135.21,
5/16/2020 5:15,1.7,135.22,
5/16/2020 5:30,1.7,135.23,
5/16/2020 5:45,1.7,135.24,
5/16/2020 6:00,1.7,135.25,
5/16/2020 6:15,1.7,135.26,
5/16/2020 6:30,1.62,135.27,
5/16/2020 6:45,1.62,135.28,
5/16/2020 7:00,1.54,135.29,
5/16/2020 7:15,1.54,135.30,
5/16/2020 7:30,1.54,135.31,
5/16/2020 7:45,1.54,135.32,
5/16/2020 8:00,1.54,135.33,
5/16/2020 8:15,1.54,135.34,
5/16/2020 8:30,1.46,135.35,
5/16/2020 8:45,1.46,135.36,
5/16/2020 9:00,1.46,135.38,
5/16/2020 9:15,1.38,135.39,
5/16/2020 9:30,1.38,135.40,
5/16/2020 9:45,1.38,135.41,
5/16/2020 10:00,1.38,135.42,
5/16/2020 10:15,1.39,135.43,
5/16/2020 10:30,1.31,135.44,
5/16/2020 10:45,1.39,135.45,
5/16/2020 11:00,1.39,135.46,
5/16/2020 11:15,1.39,135.47,
5/16/2020 11:30,1.31,135.48,
5/16/2020 11:45,1.31,135.49,
5/16/2020 12:00,1.31,135.50,
5/16/2020 12:15,1.31,135.51,
5/16/2020 12:30,1.31,135.52,
5/16/2020 12:45,1.31,135.53,
5/16/2020 13:00,1.31,135.54,
5/16/2020 13:15,1.31,135.55,
5/16/2020 13:30,1.31,135.56,
5/16/2020 13:45,1.31,135.57,
5/16/2020 14:00,1.31,135.58,
5/16/2020 14:15,1.23,135.59,
5/16/2020 14:30,1.23,135.60,
5/16/2020 14:45,1.23,135.61,
5/16/2020 15:00,1.15,135.63,
5/16/2020 15:15,1.23,135.64,
5/16/2020 15:30,1.23,135.65,
5/16/2020 15:45,1.23,135.66,
5/16/2020 16:00,1.23,135.67,
5/16/2020 16:15,1.15,135.68,
5/16/2020 16:30,1.15,135.69,
5/16/2020 16:45,1.15,135.70,
5/16/2020 17:00,1.15,135.71,
5/16/2020 17:15,1.15,135.72,
5/16/2020 17:30,1.15,135.73,
5/16/2020 17:45,1.15,135.74,
5/16/2020 18:00,1.07,135.75,
5/16/2020 18:15,1.06,135.76,
5/16/2020 18:30,1.05,135.77,
5/16/2020 18:45,1.06,135.78,
5/16/2020 19:00,1.06,135.79,
5/16/2020 19:15,0.98,135.80,
5/16/2020 19:30,0.98,135.81,
5/16/2020 19:45,0.98,135.82,
5/16/2020 20:00,0.98,135.83,
5/16/2020 20:15,0.98,135.84,
5/16/2020 20:30,0.98,135.85,
5/16/2020 20:45,0.98,135.86,
5/16/2020 21:00,0.9,135.88,
5/16/2020 21:15,0.98,135.89,
5/16/2020 21:30,0.98,135.90,
5/16/2020 21:45,0.98,135.91,
5/16/2020 22:00,0.98,135.92,
5/16/2020 22:15,0.98,135.93,
5/16/2020 22:30,0.98,135.94,
5/16/2020 22:45,0.98,135.95,
5/16/2020 23:00,0.97,135.96,
5/16/2020 23:15,0.97,135.97,
5/16/2020 23:30,1.06,135.98,
5/16/2020 23:45,0.97,135.99,
5/17/2020 0:00,0.97,136.00,
5/17/2020 0:15,0.97,136.01,
5/17/2020 0:30,0.97,136.02,
5/17/2020 0:45,1.06,136.03,
5/17/2020 1:00,0.97,136.04,
5/17/2020 1:15,1.06,136.05,
5/17/2020 1:30,0.97,136.06,
5/17/2020 1:45,0.97,136.07,
5/17/2020 2:00,1.05,136.08,
5/17/2020 2:15,0.97,136.09,
5/17/2020 2:30,1.06,136.10,
5/17/2020 2:45,1.05,136.11,
5/17/2020 3:00,1.05,136.13,
5/17/2020 3:15,1.05,136.14,
5/17/2020 3:30,0.97,136.15,
5/17/2020 3:45,1.05,136.16,
5/17/2020 4:00,1.14,136.17,
5/17/2020 4:15,1.05,136.18,
5/17/2020 4:30,1.05,136.19,
